query,results,precision,recall,f_score
683038270,"['686969651', '687034202', '682745684', '687037231', '683405063', '682659170', '685773229', '637784527', '684618796', '682031350']",0.36,0.009782608695652173,0.019047619047619046
683060524,"['683370492', '683028755', '685983942', '685442897', '684172805', '686373211', '685242543', '682257009', '683650856', '682094773']",0.6299999999999998,0.017119565217391303,0.033333333333333326
683096616,"['685988566', '685593065', '682745684', '685773229', '683183701', '683619643', '681479322', '681301304', '683794334', '686311579']",0.09,0.0024456521739130432,0.0047619047619047615
683110234,"['684140684', '685874461', '685773229', '683619643', '681123423', '685123110', '686124189', '682745684', '682094773', '683710993']",0.6299999999999999,0.017119565217391303,0.03333333333333333
683169786,"['686124189', '683267140', '685242543', '686996017', '683434465', '684671649', '636207113', '684710119', '624319713', '639250605']",0.63,0.017119565217391303,0.03333333333333333
683267140,"['684856896', '686124189', '685773229', '684892183', '682745684', '684882431', '683619643', '684106512', '682800164', '630848525']",0.35999999999999993,0.009782608695652173,0.019047619047619046
683293958,"['684224666', '685773229', '682745684', '682385010', '682429988', '683619643', '681123423', '685242543', '636207113', '684173126']",0.6299999999999999,0.017119565217391306,0.03333333333333334
683309770,"['685284098', '682197030', '686485923', '683112864', '682796904', '624700347', '683619643', '684250677', '686124189', '683851711']",0.6299999999999999,0.017119565217391303,0.03333333333333333
683316566,"['684577395', '685773229', '683845467', '683440529', '683304158', '684852645', '686373211', '684140684', '685210593', '684671649']",0.54,0.014673913043478263,0.02857142857142857
683320414,"['687034202', '683619643', '684856896', '685773229', '683492988', '682385010', '684247801', '682094773', '681602255', '686124189']",0.35999999999999993,0.009782608695652175,0.01904761904761905
683325428,"['683942896', '683689027', '685320745', '685087725', '638735407', '683590023', '684340175', '680574120', '683058329', '630747187']",0.18,0.0048913043478260865,0.009523809523809523
683370492,"['683304158', '685773229', '686451727', '681888604', '686571109', '683824965', '681865574', '686828279', '682094773', '684270928']",0.45,0.012228260869565216,0.023809523809523805
683376427,"['686969651', '686124189', '682745684', '683619643', '683096616', '680486645', '681712090', '683790755', '682094773', '684340175']",0.45,0.012228260869565216,0.023809523809523805
683396978,"['683961031', '682800944', '684294779', '682745684', '685773229', '682849986', '683619643', '682374048', '686373211', '685210593']",0.45,0.012228260869565216,0.023809523809523805
683398485,"['682745684', '684193514', '686124189', '683845467', '685773229', '683304158', '683987446', '686373211', '680486645', '683049829']",0.18,0.0048913043478260865,0.009523809523809523
683405063,"['687034202', '682745684', '685773229', '683804037', '686373211', '686124189', '683434465', '683619643', '686043837', '686996017']",0.35999999999999993,0.009782608695652171,0.019047619047619042
683432213,"['683619643', '684212656', '685773229', '686124189', '687037231', '681312970', '684781959', '685453907', '684140180', '683710993']",0.7200000000000001,0.01956521739130435,0.0380952380952381
683434465,"['684723155', '683396978', '684882431', '686571109', '684415748', '686619030', '683845467', '684542560', '684010357', '683267140']",0.6299999999999999,0.017119565217391306,0.03333333333333334
683440529,"['686619030', '683801520', '686270693', '685121245', '684217207', '683316566', '683800603', '683434465', '686810400', '683619643']",0.8099999999999999,0.02201086956521739,0.04285714285714286
683454571,"['686311579', '685284098', '682094773', '682745684', '683845467', '683619643', '686124189', '685773229', '684230835', '683794579']",0.5399999999999999,0.014673913043478263,0.02857142857142857
683543393,"['683304158', '683800603', '683845467', '683316566', '685494580', '685797129', '684140684', '684671649', '686373211', '685028088']",0.54,0.014673913043478263,0.02857142857142857
683591628,"['680506937', '636005767', '633778383', '681565350', '683964485', '682579314', '637995623', '636030439', '683398485', '684127795']",0.09,0.0024456521739130432,0.0047619047619047615
683619643,"['686311579', '685730090', '684577395', '685473309', '685284098', '685773229', '686619030', '686124189', '685064790', '686571109']",0.45,0.012228260869565216,0.023809523809523805
683650856,"['685773229', '682745684', '682094773', '683590023', '682031350', '684173126', '686124189', '685064790', '681210153', '684618796']",0.45,0.012228260869565216,0.023809523809523805
683653603,"['683320414', '683824965', '685773229', '683619643', '685747832', '684677621', '683304158', '686485923', '684140684', '684270928']",0.7200000000000001,0.01956521739130435,0.0380952380952381
683653710,"['682659170', '683619643', '682676040', '624319713', '684882431', '682300468', '685805054', '687037231', '684523184', '683434465']",0.54,0.014673913043478263,0.02857142857142857
683689027,"['682094773', '687037231', '683434465', '683824965', '686619030', '685087725', '684856896', '686043837', '685773229', '682385010']",0.5399999999999999,0.014673913043478263,0.02857142857142857
683704704,"['687285971', '683824965', '681975056', '684781959', '685773229', '680853159', '684542560', '681210153', '684328830', '684634017']",0.7200000000000001,0.01956521739130435,0.0380952380952381
683707469,"['684140684', '685797129', '683961031', '684270928', '684801574', '684186434', '683434465', '685007667', '684172805', '683619643']",0.7200000000000001,0.01956521739130435,0.0380952380952381
683710993,"['683650856', '686451727', '683895668', '683169786', '620379327', '683794334', '684136871', '684946691', '684271445', '685715059']",0.18,0.0048913043478260865,0.009523809523809523
683711850,"['681259954', '684065610', '685366761', '682197030', '685523321', '682668106', '683653603', '685087725', '680309410', '684212656']",0.5399999999999999,0.014673913043478263,0.02857142857142857
683739753,"['683186630', '684637848', '684411693', '685233662', '684479087', '684514620', '683689027', '683316566', '682429988', '684172805']",0.7200000000000001,0.01956521739130435,0.0380952380952381
683790877,"['684396268', '681626018', '682541999', '682899445', '684529948', '681701623', '683096616', '681312970', '680853159', '682385010']",0.36,0.009782608695652173,0.019047619047619046
683798644,"['683845467', '682385010', '686619030', '684542560', '684212656', '686373211', '684135514', '686891386', '684671649', '684250677']",0.63,0.017119565217391303,0.03333333333333333
683801520,"['683188561', '681965808', '682385010', '683845467', '685773229', '683518489', '681123423', '683398485', '684006581', '683304158']",0.63,0.017119565217391306,0.03333333333333333
683824965,"['685433888', '685758186', '684270928', '682385010', '683028755', '685773229', '686619030', '682745684', '681123423', '686043837']",0.45,0.012228260869565216,0.023809523809523805
683826529,"['685773229', '684060418', '683049093', '683123020', '686619030', '684172805', '683928470', '684270928', '685037173', '683619643']",0.54,0.014673913043478263,0.02857142857142857
683838470,"['684193514', '684233874', '680486645', '683928470', '684140684', '684048426', '684973890', '683316566', '683845467', '681362189']",0.54,0.01467391304347826,0.028571428571428564
683845467,"['685154853', '687009696', '682858072', '686163790', '682205790', '684723155', '685773229', '686043837', '686373211', '686619030']",0.35999999999999993,0.009782608695652171,0.019047619047619042
683851711,"['684723155', '687037231', '686571109', '685773229', '682745684', '684010357', '683434465', '683619643', '684106512', '686043837']",0.45,0.012228260869565216,0.023809523809523805
683858429,"['682849986', '682257009', '684193514', '683619643', '686619030', '683304158', '684006581', '683434465', '685753215', '684140684']",0.6299999999999998,0.017119565217391303,0.033333333333333326
683860419,"['685441794', '684137999', '680623799', '683850990', '682946514', '683910728', '684652926', '684372053', '683665962', '680203343']",0.09,0.0024456521739130432,0.0047619047619047615
683898058,"['630589213', '631306693', '630859187', '628335709', '685071050', '685233662', '681424263', '631009925', '631152193', '631896405']",0.09,0.0024456521739130432,0.0047619047619047615
683910728,"['627340849', '630194547', '680620001', '682765998', '683221547', '683979531', '685817983', '638481087', '685246831', '684579620']",0.18,0.0048913043478260865,0.009523809523809523
683912877,"['684217207', '683824965', '683783410', '683619643', '686124189', '686455575', '684784119', '683434465', '685178274', '685460564']",0.45,0.01222826086956522,0.02380952380952381
683919753,"['684193514', '686373211', '684250677', '685064790', '684140684', '684212656', '684542761', '685151780', '683800603', '684710119']",0.36,0.009782608695652173,0.019047619047619046
683928470,"['685233758', '683619643', '686124189', '684233874', '683405063', '686373211', '684542560', '684140684', '682385010', '684270928']",0.8099999999999999,0.02201086956521739,0.04285714285714286
683932646,"['684383799', '681420196', '684017268', '680431511', '684026351', '682011920', '680421179', '681363942', '684383960', '685169142']",0.0,0.0,0.0
683938496,"['685773229', '683619964', '683893476', '682600440', '683376427', '683096616', '683304158', '686373211', '683619643', '681301304']",0.26999999999999996,0.00733695652173913,0.014285714285714285
683946738,"['687009696', '684270928', '684634017', '684230835', '683845467', '683619643', '681704951', '682745684', '685210593', '683398485']",0.72,0.019565217391304346,0.03809523809523809
683961031,"['685154853', '685228427', '685151780', '682745684', '685773229', '682031350', '681210153', '685064790', '682094773', '686124189']",0.45,0.012228260869565216,0.023809523809523805
684006581,"['682896783', '682642802', '682385010', '683376427', '683398485', '683304158', '683619643', '683800603', '686124189', '683434465']",0.72,0.019565217391304346,0.03809523809523809
684041934,"['680486645', '682385010', '683845467', '682745684', '685773229', '683798644', '683370492', '683619643', '682374048', '682254953']",0.45,0.012228260869565216,0.023809523809523805
684048426,"['684140684', '683845467', '683619643', '636005767', '686619030', '684231913', '686373211', '684250677', '685064790', '684193514']",0.45,0.01222826086956522,0.02380952380952381
684053147,"['685429341', '682745684', '686373211', '685848796', '682031350', '683585976', '684193514', '685007667', '686311579', '684140684']",0.45,0.012228260869565216,0.023809523809523805
684065433,"['684140684', '683304158', '684243390', '684217207', '684671649', '684852645', '684542761', '684250677', '683800603', '686270693']",0.5399999999999999,0.014673913043478263,0.02857142857142857
684065610,"['684270928', '683434465', '685453907', '683304158', '684550858', '684903505', '684671649', '684984023', '685007667', '684801574']",0.72,0.019565217391304346,0.03809523809523809
684069481,"['684961985', '683851711', '684360143', '684781959', '684984023', '684250677', '685151780', '684116580', '685154853', '685453907']",0.72,0.01956521739130435,0.0380952380952381
684097826,"['683824965', '683689027', '683845467', '683800603', '686619030', '638679335', '683370492', '685550070', '683191117', '680920492']",0.5399999999999999,0.014673913043478263,0.02857142857142857
684101487,"['685848796', '684634017', '686619030', '682485714', '684328830', '684542560', '684186434', '685773229', '682374048', '684233874']",0.63,0.017119565217391303,0.03333333333333333
684105550,"['684120371', '687094882', '684410979', '686156926', '638454143', '681856491', '682515207', '686787858', '683958035', '630047379']",0.0,0.0,0.0
684106512,"['685064790', '684723155', '682611627', '681293147', '686124189', '685151780', '683089196', '686043837', '686958342', '685452452']",0.36,0.009782608695652173,0.019047619047619046
684106976,"['685754211', '684556567', '683393706', '685755986', '684096678', '685137333', '681789234', '683733718', '682893334', '684571913']",0.0,0.0,0.0
684116580,"['684143724', '684193514', '684173126', '684542761', '684805580', '684250677', '686373211', '685007667', '684212656', '684671649']",0.6299999999999999,0.017119565217391303,0.03333333333333333
684126438,"['683521745', '682764078', '680976457', '684195983', '626516779', '630496513', '683417210', '682272120', '684309513', '685441885']",0.0,0.0,0.0
684127800,"['686373211', '684946691', '685805054', '684542761', '685151780', '683619643', '684270928', '685178274', '685064790', '685452452']",0.45,0.01222826086956522,0.02380952380952381
684129487,"['682745684', '682485714', '684684525', '683794579', '683824965', '684840600', '630464393', '684952778', '685773229', '685849517']",0.18,0.0048913043478260865,0.009523809523809523
684135514,"['684127795', '686373211', '683434465', '683845467', '684048426', '685007667', '684140684', '684781959', '685445926', '686685565']",0.63,0.017119565217391306,0.03333333333333333
684140180,"['686992892', '683936003', '683804037', '687037231', '684892183', '684781959', '684328830', '683089196', '681792736', '685490236']",0.2699999999999999,0.00733695652173913,0.014285714285714282
684140684,"['685523321', '683110234', '682300468', '684173126', '683434465', '684973890', '686161950', '685805054', '686373211', '685007667']",0.54,0.014673913043478263,0.02857142857142857
684143724,"['684542761', '684250677', '684620570', '685453907', '684805580', '684173126', '684671649', '685805054', '684852645', '685007667']",0.6299999999999999,0.017119565217391306,0.03333333333333334
684150181,"['684523184', '684270928', '685018778', '684857668', '685452452', '684801574', '684136871', '686685565', '684330723', '685007667']",0.45,0.01222826086956522,0.02380952380952381
684172805,"['687068926', '682745684', '685773229', '681312970', '684270928', '685297155', '686124189', '683619643', '686485923', '683826529']",0.45,0.012228260869565216,0.023809523809523805
684173126,"['685064790', '684140684', '686373211', '683619643', '685452452', '684212656', '684250677', '684781959', '686124189', '684542560']",0.54,0.014673913043478263,0.02857142857142857
684174075,"['685297155', '686619030', '680853159', '683619643', '683654591', '684247801', '684856896', '681293147', '682745684', '682800164']",0.36,0.009782608695652171,0.019047619047619042
684184721,"['682385010', '683376427', '684664720', '683518489', '683398485', '684006581', '682374048', '683801520', '683800603', '683188788']",0.5399999999999999,0.01467391304347826,0.02857142857142857
684198429,"['686969651', '683877862', '680451295', '684322273', '683663585', '632181977', '683123020', '686131075', '681940348', '683049093']",0.0,0.0,0.0
684198555,"['633677487', '681123423', '683704704', '627932187', '637297891', '683268905', '685246831', '684101487', '638746841', '684632332']",0.35999999999999993,0.009782608695652173,0.019047619047619046
684205004,"['684542560', '685773229', '684212656', '684173126', '684542761', '686373211', '683928470', '683619643', '684852645', '684250677']",0.5399999999999999,0.01467391304347826,0.02857142857142857
684212656,"['684856896', '685773229', '684140684', '684173126', '684250677', '685007667', '685805054', '684852645', '685453907', '684781959']",0.54,0.014673913043478263,0.02857142857142857
684217207,"['682374048', '685453907', '683800603', '683790755', '638685085', '683304158', '683434465', '684230835', '683845467', '685452452']",0.35999999999999993,0.009782608695652173,0.019047619047619046
684219988,"['681123423', '639250605', '680853159', '681965808', '685773229', '683704704', '683169786', '685445926', '684212656', '685242543']",0.8099999999999999,0.022010869565217382,0.04285714285714284
684224666,"['683293958', '682800944', '684270928', '684903505', '684801574', '684812136', '685453907', '685178274', '685220506', '684271046']",0.63,0.017119565217391303,0.03333333333333333
684225179,"['638824947', '681210153', '685773229', '686124189', '683492988', '683619643', '683851711', '682745684', '684106512', '684894071']",0.54,0.014673913043478263,0.02857142857142857
684230835,"['685154853', '683946738', '682745684', '682094773', '682385010', '686619030', '686124189', '685064790', '681975056', '683134143']",0.63,0.017119565217391303,0.03333333333333333
684231913,"['683619643', '684270928', '684523184', '686996017', '622764253', '621274727', '684140684', '684048426', '624304257', '686517977']",0.54,0.014673913043478263,0.02857142857142857
684233874,"['684852645', '685297155', '630572737', '684212656', '685452452', '684542560', '684136871', '684140684', '684801574', '685210593']",0.45,0.012228260869565216,0.023809523809523805
684243390,"['684212656', '684116580', '684217207', '684250677', '684542761', '686124189', '683434465', '684140684', '684542560', '684852645']",0.72,0.019565217391304346,0.03809523809523809
684248535,"['638174091', '683521745', '684195983', '684439267', '633666461', '631152193', '629364371', '630589213', '637982009', '633887591']",0.0,0.0,0.0
684255285,"['685284098', '682205790', '686969651', '685773229', '684664720', '683619643', '682745684', '634555839', '685064790', '683316566']",0.27,0.00733695652173913,0.014285714285714282
684270928,"['685433888', '685429341', '685317967', '682745684', '685007667', '686619030', '684550858', '683619643', '684233874', '684677621']",0.7200000000000001,0.01956521739130435,0.0380952380952381
684271046,"['686891386', '684212656', '684270928', '685151780', '684801574', '636005767', '684291695', '683619643', '684250677', '684852645']",0.5399999999999999,0.01467391304347826,0.02857142857142857
684271097,"['684270928', '684812136', '683946738', '684634017', '634555839', '682031350', '622854779', '685064790', '683698261', '683123020']",0.26999999999999996,0.00733695652173913,0.014285714285714285
684271378,"['685773229', '686996017', '682485714', '682745684', '684984023', '682254953', '686485923', '682094773', '683851711', '682197030']",0.54,0.014673913043478263,0.02857142857142857
684279819,"['681886956', '680485514', '684362952', '680811114', '680619688', '681126465', '686191420', '681829035', '681023794', '639189557']",0.0,0.0,0.0
684280607,"['684233874', '685805054', '684193514', '685007667', '683919753', '684140684', '684250677', '684852645', '686373211', '684053147']",0.5399999999999999,0.014673913043478263,0.02857142857142857
684291695,"['683654591', '684140684', '683928470', '636005767', '685848796', '684852645', '684857668', '685154853', '685028088', '684173126']",0.6299999999999998,0.017119565217391303,0.033333333333333326
684294779,"['683619643', '682745684', '683790755', '685773229', '682374048', '683049829', '621274727', '681888604', '682094773', '682385010']",0.27,0.00733695652173913,0.014285714285714282
684302578,"['684952778', '686124189', '686002386', '684328830', '682218020', '685773229', '682094773', '638685085', '685805054', '686645493']",0.54,0.014673913043478263,0.02857142857142857
684309052,"['686293383', '683134143', '685169978', '685284098', '683790755', '682950089', '681683718', '681228289', '683414060', '681744423']",0.09,0.0024456521739130432,0.0047619047619047615
684322371,"['684322273', '686386989', '636005767', '685064790', '681064096', '683928470', '686142609', '684671649', '684510485', '684523184']",0.18,0.0048913043478260865,0.009523809523809523
684328830,"['685429341', '685715059', '683492988', '682385010', '684136871', '686373211', '685445926', '682485714', '683089196', '682531012']",0.36,0.009782608695652173,0.019047619047619046
684360143,"['684069481', '684243390', '684801574', '684852645', '685154853', '684807235', '684193514', '684116580', '684542560', '684250677']",0.63,0.017119565217391303,0.03333333333333333
684379659,"['683392351', '683719131', '630496513', '632738259', '680519501', '638326379', '631284125', '684891172', '683450905', '683851749']",0.0,0.0,0.0
684398461,"['685160473', '680182939', '681835377', '684309513', '681567926', '633670791', '682648946', '683689027', '685242173', '633859661']",0.18,0.0048913043478260865,0.009523809523809523
684408376,"['684961985', '684805580', '685281323', '684116580', '684542761', '684739868', '686201081', '684143724', '684807235', '684671649']",0.7200000000000001,0.01956521739130435,0.0380952380952381
684410591,"['686124189', '638381191', '683405063', '682745684', '683110234', '684270928', '686461699', '685064790', '684010357', '682094773']",0.5399999999999999,0.014673913043478263,0.02857142857142857
684411198,"['686707636', '682094773', '637784527', '682745684', '683794579', '684294779', '684856896', '681809892', '683590023', '624319713']",0.35999999999999993,0.009782608695652173,0.019047619047619046
684415748,"['687002430', '683851711', '684173126', '683845467', '684542560', '682611627', '682385010', '683619643', '685064790', '684231913']",0.7200000000000001,0.01956521739130435,0.0380952380952381
684418087,"['685445426', '638090651', '685578339', '686928316', '683023202', '685220232', '681618000', '684443198', '683553476', '636399817']",0.0,0.0,0.0
684438214,"['686969651', '684529948', '681865574', '684322273', '683191117', '680486645', '685815070', '685593065', '684272596', '682656840']",0.0,0.0,0.0
684450244,"['684411198', '684856896', '683020396', '621274727', '682745684', '685848796', '685988566', '637271547', '638102095', '624855577']",0.18,0.0048913043478260865,0.009523809523809523
684461708,"['686707636', '684225179', '682047279', '685233758', '684894071', '684219988', '686119688', '684328830', '681888604', '685804871']",0.7200000000000001,0.01956521739130435,0.0380952380952381
684463130,"['682385010', '684212656', '683619643', '684781959', '630464393', '681123423', '682300468', '686124189', '682485714', '684328830']",0.72,0.01956521739130435,0.0380952380952381
684465420,"['686969651', '682847502', '684270928', '684233874', '686311579', '684205004', '684140684', '683928470', '684857668', '685715059']",0.54,0.01467391304347826,0.028571428571428564
684478062,"['683689027', '685494580', '682764078', '682796904', '684450244', '685618194', '685879424', '685817983', '685832924', '686485923']",0.54,0.014673913043478263,0.02857142857142857
684479087,"['686969651', '682745684', '686124189', '685773229', '684270928', '684085625', '685064790', '681312970', '683267140', '684172805']",0.36,0.009782608695652173,0.019047619047619046
684479324,"['683872007', '684205004', '685823610', '686997559', '684224666', '685405832', '686931247', '684270928', '686756623', '683023202']",0.36,0.009782608695652173,0.019047619047619046
684494967,"['684271445', '685773229', '681312970', '685297155', '684172805', '633848699', '682745684', '684270928', '682094773', '684634017']",0.36,0.009782608695652171,0.019047619047619042
684503640,"['685056175', '685858218', '683689027', '683892219', '683303448', '686998965', '684465420', '636692691', '636160175', '684619128']",0.35999999999999993,0.009782608695652173,0.019047619047619046
684506506,"['685535325', '685151780', '684233874', '686891386', '685007667', '685805054', '685064790', '685823610', '685453907', '685121245']",0.63,0.017119565217391303,0.03333333333333333
684509743,"['686707636', '685330776', '683845467', '636404231', '683824965', '682257009', '685037889', '684116580', '680545847', '683268905']",0.63,0.017119565217391306,0.03333333333333333
684514620,"['683619643', '684140684', '684193514', '684212656', '681312970', '685007667', '684173126', '683804037', '684550858', '685805054']",0.63,0.017119565217391303,0.03333333333333333
684542560,"['684212656', '684781959', '686685565', '684852645', '684173126', '685007667', '683619643', '684250677', '683845467', '683434465']",0.6299999999999999,0.017119565217391303,0.03333333333333333
684542761,"['685233758', '684173126', '684852645', '683800603', '684620570', '685121245', '684250677', '683304158', '683845467', '684143724']",0.45,0.012228260869565216,0.023809523809523805
684549025,"['685233758', '684136871', '684116580', '686461699', '684233874', '684173126', '685018778', '685445926', '684069481', '683619643']",0.8099999999999999,0.022010869565217382,0.04285714285714284
684550858,"['682745684', '683619643', '684270928', '685064790', '684106512', '685445926', '687037231', '684140684', '686043837', '686373211']",0.5399999999999999,0.014673913043478263,0.02857142857142857
684557774,"['686124189', '685773229', '684882431', '682385010', '684106512', '683110234', '684671649', '683434465', '684212656', '683049829']",0.6299999999999999,0.017119565217391306,0.03333333333333334
684570178,"['685452452', '686124189', '683454571', '682745684', '683619643', '684106512', '684270928', '682485714', '684634017', '685064790']",0.6299999999999999,0.017119565217391306,0.03333333333333334
684577395,"['683143536', '683619643', '682385010', '683316566', '685715059', '684205004', '623739639', '684233874', '683123020', '683518489']",0.54,0.014673913043478263,0.02857142857142857
684592775,"['685121245', '684844688', '683434465', '684140684', '686619030', '684270928', '686124189', '684106512', '684173126', '683845467']",0.8099999999999999,0.022010869565217382,0.04285714285714284
684602450,"['685312833', '683790755', '683028755', '685848796', '682714661', '680415234', '684131903', '681489481', '686931247', '684661235']",0.09,0.0024456521739130432,0.0047619047619047615
684618796,"['685169978', '685579609', '685284098', '687037231', '683987446', '683804037', '683619643', '684173126', '680486645', '685064790']",0.36,0.009782608695652173,0.019047619047619046
684634017,"['685312833', '682745684', '684270928', '686124189', '683304158', '684570178', '622854779', '683845467', '685773229', '683619643']",0.45,0.012228260869565216,0.023809523809523805
684635364,"['685550070', '684612597', '686825971', '684322273', '639212679', '684842586', '682820374', '681266649', '683663585', '680702524']",0.09,0.0024456521739130432,0.0047619047619047615
684637848,"['681184276', '683376861', '683438409', '637176463', '683049093', '631666411', '683588760', '686969651', '683925098', '634731729']",0.0,0.0,0.0
684647144,"['685773229', '684634017', '683398485', '684140684', '684230835', '683619643', '685817983', '685445926', '684243390', '684800933']",0.8099999999999999,0.022010869565217382,0.04285714285714284
684654922,"['683689027', '684852645', '685523321', '684270928', '684857668', '684230835', '683928470', '684250677', '684492623', '683650856']",0.63,0.017119565217391306,0.03333333333333333
684659191,"['685773229', '637301667', '682385010', '684359211', '680576571', '682950089', '683354138', '685210593', '683398485', '638117555']",0.36,0.009782608695652173,0.019047619047619046
684671649,"['684638138', '687037231', '684250677', '683619643', '684550858', '683845467', '684116580', '685814722', '684801574', '684173126']",0.6299999999999999,0.017119565217391303,0.03333333333333333
684677621,"['685007667', '684523184', '683619643', '684270928', '684812136', '684233874', '685121245', '684193514', '680486645', '684140684']",0.5399999999999999,0.014673913043478263,0.02857142857142857
684679902,"['684051355', '683354138', '685773229', '682094773', '684550858', '683936003', '683297485', '684173126', '638699187', '621274727']",0.26999999999999996,0.00733695652173913,0.014285714285714285
684688306,"['625918617', '683023202', '684646461', '635168469', '682463793', '685246831', '685786984', '681118917', '685319598', '686329786']",0.18,0.0048913043478260865,0.009523809523809523
684711921,"['686124189', '683267140', '683535263', '682745684', '687037231', '683845467', '686931247', '685242543', '682485714', '635054965']",0.54,0.014673913043478263,0.02857142857142857
684721802,"['683733173', '631886585', '635015003', '684005811', '632938351', '635957083', '684270928', '683619643', '684984023', '686891386']",0.18,0.0048913043478260865,0.009523809523809523
684739491,"['631188761', '628954397', '630458967', '629889685', '685594209', '630019935', '684355874', '632744605', '632872935', '633552273']",0.0,0.0,0.0
684749726,"['686969651', '683654591', '684060418', '682950089', '684454529', '684322273', '684340175', '683987446', '683191117', '684695355']",0.09,0.0024456521739130432,0.0047619047619047615
684781959,"['684140684', '684514620', '684173126', '684193514', '684212656', '684592775', '684671649', '686373211', '685605812', '684984023']",0.63,0.017119565217391303,0.03333333333333333
684784751,"['684140684', '686373211', '684514620', '683851711', '686124189', '685297155', '685805054', '684173126', '681312970', '686451727']",0.5399999999999999,0.01467391304347826,0.02857142857142857
684800933,"['683928470', '684243390', '685064790', '685178274', '683398485', '684903505', '684550858', '684250677', '684542560', '636005767']",0.5399999999999999,0.014673913043478263,0.02857142857142857
684801574,"['685007667', '684270928', '685453907', '685747832', '684135514', '683434465', '686891386', '684140684', '686373211', '684671649']",0.72,0.01956521739130435,0.0380952380952381
684805580,"['684807235', '684250677', '684542761', '684116580', '684143724', '685281323', '687308442', '684852645', '684857668', '684233874']",0.54,0.014673913043478263,0.02857142857142857
684807235,"['684805580', '684620570', '684739868', '684250677', '684857668', '684852645', '684116580', '685243719', '686201081', '686992892']",0.45,0.012228260869565216,0.023809523809523805
684857668,"['685988566', '687008534', '684542761', '684233874', '684805580', '684140684', '684671649', '684852645', '686373211', '684143724']",0.63,0.017119565217391306,0.03333333333333333
684894071,"['686043837', '687328735', '684247801', '685773229', '685849517', '683333427', '684294779', '684634017', '638685085', '680853159']",0.27,0.00733695652173913,0.014285714285714282
684903505,"['686969651', '685445926', '686270693', '686891386', '684140684', '684270928', '684550858', '685028088', '636005767', '684801574']",0.6299999999999999,0.017119565217391306,0.03333333333333334
684919105,"['680182939', '684416252', '633073775', '685233662', '685054698', '630019935', '630195837', '632751497', '681340008', '631366053']",0.09,0.0024456521739130432,0.0047619047619047615
684933132,"['686609624', '638334555', '638847599', '686463638', '636006537', '683490360', '638474423', '683272860', '685367610', '685140289']",0.0,0.0,0.0
684959796,"['686756623', '684805580', '684542761', '685281323', '684620570', '684857668', '684143724', '685805054', '684621674', '687308442']",0.5399999999999999,0.014673913043478263,0.02857142857142857
684961985,"['684408376', '684069481', '684128104', '684136871', '683824965', '684212656', '685453907', '684852645', '684270928', '684233874']",0.6299999999999999,0.017119565217391303,0.03333333333333333
684967494,"['685312833', '684116580', '683946738', '684856278', '683794579', '686131075', '685154853', '684857668', '683530089', '684053147']",0.45,0.012228260869565216,0.023809523809523805
685007667,"['685233758', '684270928', '684677621', '684140684', '685805054', '683434465', '684173126', '683619643', '686124189', '685453907']",0.9000000000000001,0.024456521739130436,0.047619047619047616
685018778,"['684116580', '684250677', '683304158', '684542761', '684852645', '683845467', '684243390', '683800603', '686373211', '684193514']",0.36,0.009782608695652173,0.019047619047619046
685028088,"['686309398', '686228524', '684231913', '685210593', '683928470', '682745684', '686124189', '683851711', '684984023', '685605812']",0.54,0.014673913043478263,0.02857142857142857
685037173,"['682745684', '685773229', '683304158', '687037231', '683619643', '682385010', '683268905', '686124189', '684294779', '686131075']",0.45,0.012228260869565216,0.023809523809523805
685037889,"['685121245', '685868155', '683619643', '685453907', '683845467', '684140684', '685007667', '684212656', '686891386', '681123423']",0.7200000000000001,0.01956521739130435,0.0380952380952381
685056175,"['686756623', '684408376', '684542761', '685121245', '683316566', '684439267', '684620570', '684533780', '682257009', '684739868']",0.5399999999999999,0.01467391304347826,0.02857142857142857
685121245,"['684592775', '685037889', '685429341', '682376999', '681626018', '683468867', '685891206', '684212656', '683845467', '686270693']",0.6299999999999999,0.017119565217391303,0.03333333333333333
685123110,"['682745684', '686311579', '686124189', '683790755', '683619643', '686373211', '685064790', '683845467', '684233874', '682094773']",0.45,0.012228260869565216,0.023809523809523805
685143056,"['686940632', '684085625', '630194547', '683438409', '680149929', '684187779', '683877862', '686131075', '684465420', '681940348']",0.09,0.0024456521739130432,0.0047619047619047615
685151780,"['685433888', '628335709', '683961031', '683845467', '686124189', '683434465', '683619643', '684140684', '686373211', '683405063']",0.7200000000000001,0.01956521739130435,0.0380952380952381
685154853,"['683845467', '683961031', '684230835', '682254953', '684212656', '686619030', '684781959', '684069481', '683619643', '684116580']",0.8099999999999999,0.022010869565217382,0.04285714285714284
685158101,"['685848796', '686311579', '682094773', '681704951', '685899220', '686891386', '683800603', '683619643', '684053147', '684684525']",0.35999999999999993,0.009782608695652173,0.019047619047619046
685178679,"['685773229', '683619643', '686124189', '682531012', '683405063', '684479136', '636404231', '680920492', '685064790', '686653606']",0.26999999999999996,0.0073369565217391314,0.014285714285714285
685210593,"['686043837', '683619643', '684270928', '683946738', '686891386', '683928470', '685028088', '684882431', '684053147', '684069481']",0.63,0.017119565217391303,0.03333333333333333
685233662,"['683186630', '683833212', '683835643', '683020396', '681301304', '683376861', '630747187', '685087725', '620934135', '633886167']",0.0,0.0,0.0
